source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
delito_alto_impacto,02,Chapinero,2026,hurto_motocicletas,392,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_personas,10373,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_personas,14343,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_personas,6902,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_personas,5810,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_personas,10050,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_personas,6332,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_personas,5210,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_personas,3655,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_personas,3865,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_residencias,555,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_residencias,525,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_residencias,482,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_residencias,338,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_residencias,242,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_residencias,131,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_residencias,111,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_residencias,134,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_residencias,159,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,lesiones_personales,391,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,lesiones_personales,259,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,lesiones_personales,183,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,lesiones_personales,195,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,lesiones_personales,314,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,lesiones_personales,178,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,lesiones_personales,194,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,lesiones_personales,205,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,violencia_intrafamiliar,276,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,violencia_intrafamiliar,189,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,violencia_intrafamiliar,229,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,violencia_intrafamiliar,250,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,violencia_intrafamiliar,371,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,violencia_intrafamiliar,197,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,violencia_intrafamiliar,425,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,violencia_intrafamiliar,285,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,violencia_intrafamiliar,488,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,delitos_sexuales,70,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,delitos_sexuales,72,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,delitos_sexuales,56,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,delitos_sexuales,98,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,delitos_sexuales,112,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,delitos_sexuales,84,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,delitos_sexuales,119,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,delitos_sexuales,170,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,delitos_sexuales,157,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,homicidios,10,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,homicidios,16,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,homicidios,14,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,homicidios,20,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,homicidios,26,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,homicidios,28,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,homicidios,29,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,homicidios,37,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,homicidios,36,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_automotores,40,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_automotores,22,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_automotores,36,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_automotores,24,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_automotores,26,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_automotores,12,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_automotores,23,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_automotores,22,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_automotores,16,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_bicicletas,89,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_bicicletas,74,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_bicicletas,58,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_bicicletas,125,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_bicicletas,79,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_bicicletas,75,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_bicicletas,63,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_bicicletas,83,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_bicicletas,106,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_celulares,52,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_celulares,26,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_celulares,20,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_celulares,44,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_celulares,47,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_celulares,22,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_celulares,26,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_celulares,42,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_celulares,46,Ene-May (2025vs2026),1,5,True
