source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
incidente_reportado_123,02,Chapinero,2021,hurto,1622,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,hurto,2387,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,hurto,2603,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,hurto,2051,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,hurto,2720,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,hurto,2953,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,maltrato,1074,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,maltrato,1088,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,maltrato,573,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,maltrato,489,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,maltrato,401,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,maltrato,792,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,maltrato,821,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,maltrato,1020,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,maltrato,1219,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,maltrato_mujer,945,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,maltrato_mujer,955,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,maltrato_mujer,453,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,maltrato_mujer,416,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,maltrato_mujer,298,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,maltrato_mujer,701,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,maltrato_mujer,735,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,maltrato_mujer,930,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,maltrato_mujer,1115,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,narcoticos,1084,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,narcoticos,1203,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,narcoticos,545,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,narcoticos,576,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,narcoticos,592,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,narcoticos,602,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,narcoticos,637,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,narcoticos,743,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,narcoticos,768,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,porte_ilegal_armas,202,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,porte_ilegal_armas,212,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,porte_ilegal_armas,28,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,porte_ilegal_armas,49,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,porte_ilegal_armas,58,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,porte_ilegal_armas,63,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,porte_ilegal_armas,39,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,porte_ilegal_armas,54,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,porte_ilegal_armas,82,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,rinas,5365,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,rinas,5507,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,rinas,2880,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,rinas,2677,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,rinas,4112,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,rinas,3884,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,rinas,3755,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,rinas,4548,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,rinas,4992,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,alteracion_orden_publico,3301,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,alteracion_orden_publico,2520,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,alteracion_orden_publico,2844,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,alteracion_orden_publico,3162,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,alteracion_orden_publico,2697,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,alteracion_orden_publico,2281,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,alteracion_orden_publico,2160,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,alteracion_orden_publico,2764,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,alteracion_orden_publico,3473,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,disparos,130,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,disparos,108,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,disparos,75,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,disparos,140,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,disparos,190,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,disparos,153,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,disparos,170,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,disparos,156,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,disparos,148,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,habitantes_calle,626,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,habitantes_calle,363,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,habitantes_calle,206,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,habitantes_calle,219,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,habitantes_calle,271,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,habitantes_calle,304,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,habitantes_calle,306,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,habitantes_calle,473,Ene-May (2025vs2026),1,5,True
