ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
2018,00,Bogotá,Mujeres,10,Infancia,00 a 11,53026
2018,00,Bogotá,Mujeres,11,Infancia,00 a 11,53887
2018,00,Bogotá,Mujeres,12,Adolescencia,12 a 17,53915
2018,00,Bogotá,Mujeres,13,Adolescencia,12 a 17,53940
2018,00,Bogotá,Mujeres,14,Adolescencia,12 a 17,54022
2018,00,Bogotá,Mujeres,15,Adolescencia,12 a 17,54357
2018,00,Bogotá,Mujeres,16,Adolescencia,12 a 17,55110
2018,00,Bogotá,Mujeres,17,Adolescencia,12 a 17,57611
2018,00,Bogotá,Mujeres,18,Juventud,18 a 28,60940
2018,00,Bogotá,Mujeres,19,Juventud,18 a 28,64108
2018,00,Bogotá,Mujeres,20,Juventud,18 a 28,66944
2018,00,Bogotá,Mujeres,21,Juventud,18 a 28,69097
2018,00,Bogotá,Mujeres,22,Juventud,18 a 28,70427
2018,00,Bogotá,Mujeres,23,Juventud,18 a 28,71093
2018,00,Bogotá,Mujeres,24,Juventud,18 a 28,70895
2018,00,Bogotá,Mujeres,25,Juventud,18 a 28,70070
2018,00,Bogotá,Mujeres,26,Juventud,18 a 28,68862
2018,00,Bogotá,Mujeres,27,Juventud,18 a 28,67326
2018,00,Bogotá,Mujeres,28,Juventud,18 a 28,65684
2018,00,Bogotá,Mujeres,29,Adultez,29 a 59,63872
2018,00,Bogotá,Mujeres,30,Adultez,29 a 59,62383
2018,00,Bogotá,Mujeres,31,Adultez,29 a 59,61093
2018,00,Bogotá,Mujeres,32,Adultez,29 a 59,60237
2018,00,Bogotá,Mujeres,33,Adultez,29 a 59,59568
2018,00,Bogotá,Mujeres,34,Adultez,29 a 59,59510
2018,00,Bogotá,Mujeres,35,Adultez,29 a 59,59361
2018,00,Bogotá,Mujeres,36,Adultez,29 a 59,58899
2018,00,Bogotá,Mujeres,37,Adultez,29 a 59,57931
2018,00,Bogotá,Mujeres,38,Adultez,29 a 59,56914
2018,00,Bogotá,Mujeres,39,Adultez,29 a 59,55400
2018,00,Bogotá,Mujeres,40,Adultez,29 a 59,54030
2018,00,Bogotá,Mujeres,41,Adultez,29 a 59,52260
2018,00,Bogotá,Mujeres,42,Adultez,29 a 59,50737
2018,00,Bogotá,Mujeres,43,Adultez,29 a 59,49669
2018,00,Bogotá,Mujeres,44,Adultez,29 a 59,49052
2018,00,Bogotá,Mujeres,45,Adultez,29 a 59,48483
2018,00,Bogotá,Mujeres,46,Adultez,29 a 59,48157
2018,00,Bogotá,Mujeres,47,Adultez,29 a 59,48190
2018,00,Bogotá,Mujeres,48,Adultez,29 a 59,48337
2018,00,Bogotá,Mujeres,49,Adultez,29 a 59,48180
2018,00,Bogotá,Mujeres,50,Adultez,29 a 59,48198
2018,00,Bogotá,Mujeres,51,Adultez,29 a 59,48121
2018,00,Bogotá,Mujeres,52,Adultez,29 a 59,47784
2018,00,Bogotá,Mujeres,53,Adultez,29 a 59,47267
2018,00,Bogotá,Mujeres,54,Adultez,29 a 59,46701
2018,00,Bogotá,Mujeres,55,Adultez,29 a 59,45815
2018,00,Bogotá,Mujeres,56,Adultez,29 a 59,44381
2018,00,Bogotá,Mujeres,57,Adultez,29 a 59,42769
2018,00,Bogotá,Mujeres,58,Adultez,29 a 59,41005
2018,00,Bogotá,Mujeres,59,Adultez,29 a 59,39284
2018,00,Bogotá,Mujeres,60,Vejez,60 o más,37753
2018,00,Bogotá,Mujeres,61,Vejez,60 o más,36201
2018,00,Bogotá,Mujeres,62,Vejez,60 o más,34717
2018,00,Bogotá,Mujeres,63,Vejez,60 o más,33065
2018,00,Bogotá,Mujeres,64,Vejez,60 o más,31426
2018,00,Bogotá,Mujeres,65,Vejez,60 o más,29639
2018,00,Bogotá,Mujeres,66,Vejez,60 o más,27879
2018,00,Bogotá,Mujeres,67,Vejez,60 o más,26348
2018,00,Bogotá,Mujeres,68,Vejez,60 o más,24821
2018,00,Bogotá,Mujeres,69,Vejez,60 o más,23435
2018,00,Bogotá,Mujeres,70,Vejez,60 o más,22096
2018,00,Bogotá,Mujeres,71,Vejez,60 o más,20640
2018,00,Bogotá,Mujeres,72,Vejez,60 o más,19205
2018,00,Bogotá,Mujeres,73,Vejez,60 o más,17818
2018,00,Bogotá,Mujeres,74,Vejez,60 o más,16688
2018,00,Bogotá,Mujeres,75,Vejez,60 o más,15631
2018,00,Bogotá,Mujeres,76,Vejez,60 o más,14765
2018,00,Bogotá,Mujeres,77,Vejez,60 o más,13972
2018,00,Bogotá,Mujeres,78,Vejez,60 o más,13123
2018,00,Bogotá,Mujeres,79,Vejez,60 o más,12277
2018,00,Bogotá,Mujeres,80,Vejez,60 o más,11459
2018,00,Bogotá,Mujeres,81,Vejez,60 o más,10640
2018,00,Bogotá,Mujeres,82,Vejez,60 o más,9752
2018,00,Bogotá,Mujeres,83,Vejez,60 o más,8862
2018,00,Bogotá,Mujeres,84,Vejez,60 o más,8001
2018,00,Bogotá,Mujeres,85,Vejez,60 o más,7179
2018,00,Bogotá,Mujeres,86,Vejez,60 o más,6393
2018,00,Bogotá,Mujeres,87,Vejez,60 o más,5662
2018,00,Bogotá,Mujeres,88,Vejez,60 o más,4950
2018,00,Bogotá,Mujeres,89,Vejez,60 o más,4288
2018,00,Bogotá,Mujeres,90,Vejez,60 o más,3648
2018,00,Bogotá,Mujeres,91,Vejez,60 o más,3010
2018,00,Bogotá,Mujeres,92,Vejez,60 o más,2381
2018,00,Bogotá,Mujeres,93,Vejez,60 o más,1855
2018,00,Bogotá,Mujeres,94,Vejez,60 o más,1431
2018,00,Bogotá,Mujeres,95,Vejez,60 o más,1116
2018,00,Bogotá,Mujeres,96,Vejez,60 o más,857
2018,00,Bogotá,Mujeres,97,Vejez,60 o más,650
2018,00,Bogotá,Mujeres,98,Vejez,60 o más,432
2018,00,Bogotá,Mujeres,99,Vejez,60 o más,270
2018,00,Bogotá,Mujeres,100,Vejez,60 o más,810
2019,00,Bogotá,Hombres,0,Primera Infancia,00 a 11,45939
2019,00,Bogotá,Hombres,1,Primera Infancia,00 a 11,47864
2019,00,Bogotá,Hombres,2,Primera Infancia,00 a 11,48816
2019,00,Bogotá,Hombres,3,Primera Infancia,00 a 11,49760
2019,00,Bogotá,Hombres,4,Primera Infancia,00 a 11,50654
2019,00,Bogotá,Hombres,5,Primera Infancia,00 a 11,51445
2019,00,Bogotá,Hombres,6,Infancia,00 a 11,52111
2019,00,Bogotá,Hombres,7,Infancia,00 a 11,52650
2019,00,Bogotá,Hombres,8,Infancia,00 a 11,53353
2019,00,Bogotá,Hombres,9,Infancia,00 a 11,53997
2019,00,Bogotá,Hombres,10,Infancia,00 a 11,54739
2019,00,Bogotá,Hombres,11,Infancia,00 a 11,55468
2019,00,Bogotá,Hombres,12,Adolescencia,12 a 17,56205
2019,00,Bogotá,Hombres,13,Adolescencia,12 a 17,56377
2019,00,Bogotá,Hombres,14,Adolescencia,12 a 17,56379
2019,00,Bogotá,Hombres,15,Adolescencia,12 a 17,56411
2019,00,Bogotá,Hombres,16,Adolescencia,12 a 17,56653
2019,00,Bogotá,Hombres,17,Adolescencia,12 a 17,57304
2019,00,Bogotá,Hombres,18,Juventud,18 a 28,59417
2019,00,Bogotá,Hombres,19,Juventud,18 a 28,61566
2019,00,Bogotá,Hombres,20,Juventud,18 a 28,64577
2019,00,Bogotá,Hombres,21,Juventud,18 a 28,68125
2019,00,Bogotá,Hombres,22,Juventud,18 a 28,71524
2019,00,Bogotá,Hombres,23,Juventud,18 a 28,73360
2019,00,Bogotá,Hombres,24,Juventud,18 a 28,74301
2019,00,Bogotá,Hombres,25,Juventud,18 a 28,74368
2019,00,Bogotá,Hombres,26,Juventud,18 a 28,73505
2019,00,Bogotá,Hombres,27,Juventud,18 a 28,72019
2019,00,Bogotá,Hombres,28,Juventud,18 a 28,70264
2019,00,Bogotá,Hombres,29,Adultez,29 a 59,68250
2019,00,Bogotá,Hombres,30,Adultez,29 a 59,66226
2019,00,Bogotá,Hombres,31,Adultez,29 a 59,63868
2019,00,Bogotá,Hombres,32,Adultez,29 a 59,62036
2019,00,Bogotá,Hombres,33,Adultez,29 a 59,60523
2019,00,Bogotá,Hombres,34,Adultez,29 a 59,59308
2019,00,Bogotá,Hombres,35,Adultez,29 a 59,58225
2019,00,Bogotá,Hombres,36,Adultez,29 a 59,57287
2019,00,Bogotá,Hombres,37,Adultez,29 a 59,56205
2019,00,Bogotá,Hombres,38,Adultez,29 a 59,55079
2019,00,Bogotá,Hombres,39,Adultez,29 a 59,53179
2019,00,Bogotá,Hombres,40,Adultez,29 a 59,51085
2019,00,Bogotá,Hombres,41,Adultez,29 a 59,48864
2019,00,Bogotá,Hombres,42,Adultez,29 a 59,46985
2019,00,Bogotá,Hombres,43,Adultez,29 a 59,45106
2019,00,Bogotá,Hombres,44,Adultez,29 a 59,43939
2019,00,Bogotá,Hombres,45,Adultez,29 a 59,43145
2019,00,Bogotá,Hombres,46,Adultez,29 a 59,42555
2019,00,Bogotá,Hombres,47,Adultez,29 a 59,42161
2019,00,Bogotá,Hombres,48,Adultez,29 a 59,42018
2019,00,Bogotá,Hombres,49,Adultez,29 a 59,41820
2019,00,Bogotá,Hombres,50,Adultez,29 a 59,41450
2019,00,Bogotá,Hombres,51,Adultez,29 a 59,40979
2019,00,Bogotá,Hombres,52,Adultez,29 a 59,40675
2019,00,Bogotá,Hombres,53,Adultez,29 a 59,40146
2019,00,Bogotá,Hombres,54,Adultez,29 a 59,39460
2019,00,Bogotá,Hombres,55,Adultez,29 a 59,38557
2019,00,Bogotá,Hombres,56,Adultez,29 a 59,37353
2019,00,Bogotá,Hombres,57,Adultez,29 a 59,35955
2019,00,Bogotá,Hombres,58,Adultez,29 a 59,34345
2019,00,Bogotá,Hombres,59,Adultez,29 a 59,32565
2019,00,Bogotá,Hombres,60,Vejez,60 o más,30919
2019,00,Bogotá,Hombres,61,Vejez,60 o más,29361
2019,00,Bogotá,Hombres,62,Vejez,60 o más,27843
2019,00,Bogotá,Hombres,63,Vejez,60 o más,26256
2019,00,Bogotá,Hombres,64,Vejez,60 o más,24921
2019,00,Bogotá,Hombres,65,Vejez,60 o más,23488
2019,00,Bogotá,Hombres,66,Vejez,60 o más,21955
2019,00,Bogotá,Hombres,67,Vejez,60 o más,20562
2019,00,Bogotá,Hombres,68,Vejez,60 o más,19337
2019,00,Bogotá,Hombres,69,Vejez,60 o más,18150
2019,00,Bogotá,Hombres,70,Vejez,60 o más,16840
2019,00,Bogotá,Hombres,71,Vejez,60 o más,15619
2019,00,Bogotá,Hombres,72,Vejez,60 o más,14453
2019,00,Bogotá,Hombres,73,Vejez,60 o más,13238
2019,00,Bogotá,Hombres,74,Vejez,60 o más,12243
2019,00,Bogotá,Hombres,75,Vejez,60 o más,11301
2019,00,Bogotá,Hombres,76,Vejez,60 o más,10481
2019,00,Bogotá,Hombres,77,Vejez,60 o más,9694
2019,00,Bogotá,Hombres,78,Vejez,60 o más,8978
2019,00,Bogotá,Hombres,79,Vejez,60 o más,8295
2019,00,Bogotá,Hombres,80,Vejez,60 o más,7545
2019,00,Bogotá,Hombres,81,Vejez,60 o más,6789
2019,00,Bogotá,Hombres,82,Vejez,60 o más,6073
2019,00,Bogotá,Hombres,83,Vejez,60 o más,5403
2019,00,Bogotá,Hombres,84,Vejez,60 o más,4802
2019,00,Bogotá,Hombres,85,Vejez,60 o más,4217
2019,00,Bogotá,Hombres,86,Vejez,60 o más,3676
2019,00,Bogotá,Hombres,87,Vejez,60 o más,3191
2019,00,Bogotá,Hombres,88,Vejez,60 o más,2718
2019,00,Bogotá,Hombres,89,Vejez,60 o más,2287
2019,00,Bogotá,Hombres,90,Vejez,60 o más,1891
2019,00,Bogotá,Hombres,91,Vejez,60 o más,1534
2019,00,Bogotá,Hombres,92,Vejez,60 o más,1181
2019,00,Bogotá,Hombres,93,Vejez,60 o más,903
2019,00,Bogotá,Hombres,94,Vejez,60 o más,676
2019,00,Bogotá,Hombres,95,Vejez,60 o más,511
2019,00,Bogotá,Hombres,96,Vejez,60 o más,375
2019,00,Bogotá,Hombres,97,Vejez,60 o más,260
2019,00,Bogotá,Hombres,98,Vejez,60 o más,185
2019,00,Bogotá,Hombres,99,Vejez,60 o más,132
2019,00,Bogotá,Hombres,100,Vejez,60 o más,427
2019,00,Bogotá,Mujeres,0,Primera Infancia,00 a 11,43642
2019,00,Bogotá,Mujeres,1,Primera Infancia,00 a 11,45389
2019,00,Bogotá,Mujeres,2,Primera Infancia,00 a 11,46393
2019,00,Bogotá,Mujeres,3,Primera Infancia,00 a 11,47252
2019,00,Bogotá,Mujeres,4,Primera Infancia,00 a 11,48104
2019,00,Bogotá,Mujeres,5,Primera Infancia,00 a 11,48943
2019,00,Bogotá,Mujeres,6,Infancia,00 a 11,49734
2019,00,Bogotá,Mujeres,7,Infancia,00 a 11,50569
2019,00,Bogotá,Mujeres,8,Infancia,00 a 11,51192
2019,00,Bogotá,Mujeres,9,Infancia,00 a 11,51885
2019,00,Bogotá,Mujeres,10,Infancia,00 a 11,52523
2019,00,Bogotá,Mujeres,11,Infancia,00 a 11,53282
2019,00,Bogotá,Mujeres,12,Adolescencia,12 a 17,54184
2019,00,Bogotá,Mujeres,13,Adolescencia,12 a 17,54272
2019,00,Bogotá,Mujeres,14,Adolescencia,12 a 17,54373
2019,00,Bogotá,Mujeres,15,Adolescencia,12 a 17,54584
2019,00,Bogotá,Mujeres,16,Adolescencia,12 a 17,55118
2019,00,Bogotá,Mujeres,17,Adolescencia,12 a 17,56212
2019,00,Bogotá,Mujeres,18,Juventud,18 a 28,59117
2019,00,Bogotá,Mujeres,19,Juventud,18 a 28,62848
2019,00,Bogotá,Mujeres,20,Juventud,18 a 28,66361
2019,00,Bogotá,Mujeres,21,Juventud,18 a 28,69433
2019,00,Bogotá,Mujeres,22,Juventud,18 a 28,71685
2019,00,Bogotá,Mujeres,23,Juventud,18 a 28,73028
2019,00,Bogotá,Mujeres,24,Juventud,18 a 28,73627
2019,00,Bogotá,Mujeres,25,Juventud,18 a 28,73307
2019,00,Bogotá,Mujeres,26,Juventud,18 a 28,72324
2019,00,Bogotá,Mujeres,27,Juventud,18 a 28,70937
2019,00,Bogotá,Mujeres,28,Juventud,18 a 28,69214
2019,00,Bogotá,Mujeres,29,Adultez,29 a 59,67390
2019,00,Bogotá,Mujeres,30,Adultez,29 a 59,65415
2019,00,Bogotá,Mujeres,31,Adultez,29 a 59,63770
2019,00,Bogotá,Mujeres,32,Adultez,29 a 59,62338
2019,00,Bogotá,Mujeres,33,Adultez,29 a 59,61346
2019,00,Bogotá,Mujeres,34,Adultez,29 a 59,60551
2019,00,Bogotá,Mujeres,35,Adultez,29 a 59,60371
2019,00,Bogotá,Mujeres,36,Adultez,29 a 59,60115
2019,00,Bogotá,Mujeres,37,Adultez,29 a 59,59559
2019,00,Bogotá,Mujeres,38,Adultez,29 a 59,58512
2019,00,Bogotá,Mujeres,39,Adultez,29 a 59,57422
2019,00,Bogotá,Mujeres,40,Adultez,29 a 59,55851
2019,00,Bogotá,Mujeres,41,Adultez,29 a 59,54424
2019,00,Bogotá,Mujeres,42,Adultez,29 a 59,52615
2019,00,Bogotá,Mujeres,43,Adultez,29 a 59,51051
2019,00,Bogotá,Mujeres,44,Adultez,29 a 59,49944
2019,00,Bogotá,Mujeres,45,Adultez,29 a 59,49288
2019,00,Bogotá,Mujeres,46,Adultez,29 a 59,48684
2019,00,Bogotá,Mujeres,47,Adultez,29 a 59,48327
2019,00,Bogotá,Mujeres,48,Adultez,29 a 59,48329
2019,00,Bogotá,Mujeres,49,Adultez,29 a 59,48438
2019,00,Bogotá,Mujeres,50,Adultez,29 a 59,48244
2019,00,Bogotá,Mujeres,51,Adultez,29 a 59,48221
2019,00,Bogotá,Mujeres,52,Adultez,29 a 59,48099
2019,00,Bogotá,Mujeres,53,Adultez,29 a 59,47725
2019,00,Bogotá,Mujeres,54,Adultez,29 a 59,47167
2019,00,Bogotá,Mujeres,55,Adultez,29 a 59,46559
2019,00,Bogotá,Mujeres,56,Adultez,29 a 59,45631
2019,00,Bogotá,Mujeres,57,Adultez,29 a 59,44164
2019,00,Bogotá,Mujeres,58,Adultez,29 a 59,42522
2019,00,Bogotá,Mujeres,59,Adultez,29 a 59,40732
2019,00,Bogotá,Mujeres,60,Vejez,60 o más,38988
2019,00,Bogotá,Mujeres,61,Vejez,60 o más,37435
2019,00,Bogotá,Mujeres,62,Vejez,60 o más,35859
2019,00,Bogotá,Mujeres,63,Vejez,60 o más,34352
2019,00,Bogotá,Mujeres,64,Vejez,60 o más,32680
2019,00,Bogotá,Mujeres,65,Vejez,60 o más,31023
2019,00,Bogotá,Mujeres,66,Vejez,60 o más,29223
2019,00,Bogotá,Mujeres,67,Vejez,60 o más,27452
2019,00,Bogotá,Mujeres,68,Vejez,60 o más,25906
2019,00,Bogotá,Mujeres,69,Vejez,60 o más,24363
2019,00,Bogotá,Mujeres,70,Vejez,60 o más,22955
2019,00,Bogotá,Mujeres,71,Vejez,60 o más,21594
2019,00,Bogotá,Mujeres,72,Vejez,60 o más,20123
2019,00,Bogotá,Mujeres,73,Vejez,60 o más,18675
2019,00,Bogotá,Mujeres,74,Vejez,60 o más,17275
2019,00,Bogotá,Mujeres,75,Vejez,60 o más,16128
2019,00,Bogotá,Mujeres,76,Vejez,60 o más,15046
2019,00,Bogotá,Mujeres,77,Vejez,60 o más,14150
2019,00,Bogotá,Mujeres,78,Vejez,60 o más,13324
2019,00,Bogotá,Mujeres,79,Vejez,60 o más,12447
2019,00,Bogotá,Mujeres,80,Vejez,60 o más,11575
2019,00,Bogotá,Mujeres,81,Vejez,60 o más,10733
2019,00,Bogotá,Mujeres,82,Vejez,60 o más,9894
2019,00,Bogotá,Mujeres,83,Vejez,60 o más,8996
2019,00,Bogotá,Mujeres,84,Vejez,60 o más,8101
2019,00,Bogotá,Mujeres,85,Vejez,60 o más,7252
2019,00,Bogotá,Mujeres,86,Vejez,60 o más,6440
2019,00,Bogotá,Mujeres,87,Vejez,60 o más,5671
2019,00,Bogotá,Mujeres,88,Vejez,60 o más,4963
2019,00,Bogotá,Mujeres,89,Vejez,60 o más,4283
2019,00,Bogotá,Mujeres,90,Vejez,60 o más,3657
2019,00,Bogotá,Mujeres,91,Vejez,60 o más,3066
2019,00,Bogotá,Mujeres,92,Vejez,60 o más,2490
2019,00,Bogotá,Mujeres,93,Vejez,60 o más,1938
2019,00,Bogotá,Mujeres,94,Vejez,60 o más,1487
2019,00,Bogotá,Mujeres,95,Vejez,60 o más,1128
2019,00,Bogotá,Mujeres,96,Vejez,60 o más,865
2019,00,Bogotá,Mujeres,97,Vejez,60 o más,654
2019,00,Bogotá,Mujeres,98,Vejez,60 o más,490
2019,00,Bogotá,Mujeres,99,Vejez,60 o más,327
2019,00,Bogotá,Mujeres,100,Vejez,60 o más,648
2020,00,Bogotá,Hombres,0,Primera Infancia,00 a 11,46927
2020,00,Bogotá,Hombres,1,Primera Infancia,00 a 11,47179
2020,00,Bogotá,Hombres,2,Primera Infancia,00 a 11,48951
2020,00,Bogotá,Hombres,3,Primera Infancia,00 a 11,49780
2020,00,Bogotá,Hombres,4,Primera Infancia,00 a 11,50620
2020,00,Bogotá,Hombres,5,Primera Infancia,00 a 11,51439
2020,00,Bogotá,Hombres,6,Infancia,00 a 11,52106
2020,00,Bogotá,Hombres,7,Infancia,00 a 11,52718
2020,00,Bogotá,Hombres,8,Infancia,00 a 11,53209
2020,00,Bogotá,Hombres,9,Infancia,00 a 11,53892
2020,00,Bogotá,Hombres,10,Infancia,00 a 11,54503
2020,00,Bogotá,Hombres,11,Infancia,00 a 11,55238
2020,00,Bogotá,Hombres,12,Adolescencia,12 a 17,55978
2020,00,Bogotá,Hombres,13,Adolescencia,12 a 17,56775
2020,00,Bogotá,Hombres,14,Adolescencia,12 a 17,57029
2020,00,Bogotá,Hombres,15,Adolescencia,12 a 17,57210
2020,00,Bogotá,Hombres,16,Adolescencia,12 a 17,57442
2020,00,Bogotá,Hombres,17,Adolescencia,12 a 17,58026
2020,00,Bogotá,Hombres,18,Juventud,18 a 28,59109
2020,00,Bogotá,Hombres,19,Juventud,18 a 28,61673
2020,00,Bogotá,Hombres,20,Juventud,18 a 28,64236
2020,00,Bogotá,Hombres,21,Juventud,18 a 28,67574
2020,00,Bogotá,Hombres,22,Juventud,18 a 28,71320
2020,00,Bogotá,Hombres,23,Juventud,18 a 28,74791
2020,00,Bogotá,Hombres,24,Juventud,18 a 28,76631
2020,00,Bogotá,Hombres,25,Juventud,18 a 28,77498
2020,00,Bogotá,Hombres,26,Juventud,18 a 28,77420
2020,00,Bogotá,Hombres,27,Juventud,18 a 28,76367
2020,00,Bogotá,Hombres,28,Juventud,18 a 28,74670
2020,00,Bogotá,Hombres,29,Adultez,29 a 59,72688
2020,00,Bogotá,Hombres,30,Adultez,29 a 59,70458
2020,00,Bogotá,Hombres,31,Adultez,29 a 59,68218
2020,00,Bogotá,Hombres,32,Adultez,29 a 59,65664
2020,00,Bogotá,Hombres,33,Adultez,29 a 59,63648
2020,00,Bogotá,Hombres,34,Adultez,29 a 59,61959
2020,00,Bogotá,Hombres,35,Adultez,29 a 59,60582
2020,00,Bogotá,Hombres,36,Adultez,29 a 59,59353
2020,00,Bogotá,Hombres,37,Adultez,29 a 59,58277
2020,00,Bogotá,Hombres,38,Adultez,29 a 59,57069
2020,00,Bogotá,Hombres,39,Adultez,29 a 59,55830
2020,00,Bogotá,Hombres,40,Adultez,29 a 59,53840
2020,00,Bogotá,Hombres,41,Adultez,29 a 59,51665
2020,00,Bogotá,Hombres,42,Adultez,29 a 59,49374
2020,00,Bogotá,Hombres,43,Adultez,29 a 59,47432
2020,00,Bogotá,Hombres,44,Adultez,29 a 59,45491
2020,00,Bogotá,Hombres,45,Adultez,29 a 59,44265
2020,00,Bogotá,Hombres,46,Adultez,29 a 59,43418
2020,00,Bogotá,Hombres,47,Adultez,29 a 59,42777
2020,00,Bogotá,Hombres,48,Adultez,29 a 59,42335
2020,00,Bogotá,Hombres,49,Adultez,29 a 59,42142
2020,00,Bogotá,Hombres,50,Adultez,29 a 59,41897
2020,00,Bogotá,Hombres,51,Adultez,29 a 59,41484
2020,00,Bogotá,Hombres,52,Adultez,29 a 59,40968
2020,00,Bogotá,Hombres,53,Adultez,29 a 59,40617
2020,00,Bogotá,Hombres,54,Adultez,29 a 59,40041
2020,00,Bogotá,Hombres,55,Adultez,29 a 59,39313
2020,00,Bogotá,Hombres,56,Adultez,29 a 59,38372
2020,00,Bogotá,Hombres,57,Adultez,29 a 59,37129
2020,00,Bogotá,Hombres,58,Adultez,29 a 59,35693
2020,00,Bogotá,Hombres,59,Adultez,29 a 59,34056
2020,00,Bogotá,Hombres,60,Vejez,60 o más,32249
2020,00,Bogotá,Hombres,61,Vejez,60 o más,30577
2020,00,Bogotá,Hombres,62,Vejez,60 o más,28996
2020,00,Bogotá,Hombres,63,Vejez,60 o más,27457
2020,00,Bogotá,Hombres,64,Vejez,60 o más,25852
2020,00,Bogotá,Hombres,65,Vejez,60 o más,24499
2020,00,Bogotá,Hombres,66,Vejez,60 o más,23052
2020,00,Bogotá,Hombres,67,Vejez,60 o más,21512
2020,00,Bogotá,Hombres,68,Vejez,60 o más,20111
2020,00,Bogotá,Hombres,69,Vejez,60 o más,18873
2020,00,Bogotá,Hombres,70,Vejez,60 o más,17673
2020,00,Bogotá,Hombres,71,Vejez,60 o más,16354
2020,00,Bogotá,Hombres,72,Vejez,60 o más,15129
2020,00,Bogotá,Hombres,73,Vejez,60 o más,13958
2020,00,Bogotá,Hombres,74,Vejez,60 o más,12744
2020,00,Bogotá,Hombres,75,Vejez,60 o más,11740
2020,00,Bogotá,Hombres,76,Vejez,60 o más,10797
2020,00,Bogotá,Hombres,77,Vejez,60 o más,9969
2020,00,Bogotá,Hombres,78,Vejez,60 o más,9177
2020,00,Bogotá,Hombres,79,Vejez,60 o más,8455
2020,00,Bogotá,Hombres,80,Vejez,60 o más,7769
2020,00,Bogotá,Hombres,81,Vejez,60 o más,7024
2020,00,Bogotá,Hombres,82,Vejez,60 o más,6281
2020,00,Bogotá,Hombres,83,Vejez,60 o más,5579
2020,00,Bogotá,Hombres,84,Vejez,60 o más,4924
2020,00,Bogotá,Hombres,85,Vejez,60 o más,4343
2020,00,Bogotá,Hombres,86,Vejez,60 o más,3784
2020,00,Bogotá,Hombres,87,Vejez,60 o más,3267
2020,00,Bogotá,Hombres,88,Vejez,60 o más,2809
2020,00,Bogotá,Hombres,89,Vejez,60 o más,2367
2020,00,Bogotá,Hombres,90,Vejez,60 o más,1966
2020,00,Bogotá,Hombres,91,Vejez,60 o más,1606
2020,00,Bogotá,Hombres,92,Vejez,60 o más,1282
2020,00,Bogotá,Hombres,93,Vejez,60 o más,974
2020,00,Bogotá,Hombres,94,Vejez,60 o más,733
2020,00,Bogotá,Hombres,95,Vejez,60 o más,543
2020,00,Bogotá,Hombres,96,Vejez,60 o más,406
2020,00,Bogotá,Hombres,97,Vejez,60 o más,293
2020,00,Bogotá,Hombres,98,Vejez,60 o más,205
2020,00,Bogotá,Hombres,99,Vejez,60 o más,145
2020,00,Bogotá,Hombres,100,Vejez,60 o más,341
2020,00,Bogotá,Mujeres,0,Primera Infancia,00 a 11,44577
2020,00,Bogotá,Mujeres,1,Primera Infancia,00 a 11,44770
2020,00,Bogotá,Mujeres,2,Primera Infancia,00 a 11,46381
2020,00,Bogotá,Mujeres,3,Primera Infancia,00 a 11,47276
2020,00,Bogotá,Mujeres,4,Primera Infancia,00 a 11,48048
2020,00,Bogotá,Mujeres,5,Primera Infancia,00 a 11,48792
2020,00,Bogotá,Mujeres,6,Infancia,00 a 11,49561
2020,00,Bogotá,Mujeres,7,Infancia,00 a 11,50303
2020,00,Bogotá,Mujeres,8,Infancia,00 a 11,51103
2020,00,Bogotá,Mujeres,9,Infancia,00 a 11,51699
2020,00,Bogotá,Mujeres,10,Infancia,00 a 11,52387
2020,00,Bogotá,Mujeres,11,Infancia,00 a 11,53037
2020,00,Bogotá,Mujeres,12,Adolescencia,12 a 17,53832
2020,00,Bogotá,Mujeres,13,Adolescencia,12 a 17,54779
2020,00,Bogotá,Mujeres,14,Adolescencia,12 a 17,54938
2020,00,Bogotá,Mujeres,15,Adolescencia,12 a 17,55167
2020,00,Bogotá,Mujeres,16,Adolescencia,12 a 17,55601
2020,00,Bogotá,Mujeres,17,Adolescencia,12 a 17,56529
2020,00,Bogotá,Mujeres,18,Juventud,18 a 28,58139
2020,00,Bogotá,Mujeres,19,Juventud,18 a 28,61548
2020,00,Bogotá,Mujeres,20,Juventud,18 a 28,65695
2020,00,Bogotá,Mujeres,21,Juventud,18 a 28,69491
2020,00,Bogotá,Mujeres,22,Juventud,18 a 28,72690
2020,00,Bogotá,Mujeres,23,Juventud,18 a 28,74938
2020,00,Bogotá,Mujeres,24,Juventud,18 a 28,76193
2020,00,Bogotá,Mujeres,25,Juventud,18 a 28,76639
2020,00,Bogotá,Mujeres,26,Juventud,18 a 28,76128
2020,00,Bogotá,Mujeres,27,Juventud,18 a 28,74935
2020,00,Bogotá,Mujeres,28,Juventud,18 a 28,73326
2020,00,Bogotá,Mujeres,29,Adultez,29 a 59,71390
2020,00,Bogotá,Mujeres,30,Adultez,29 a 59,69367
2020,00,Bogotá,Mujeres,31,Adultez,29 a 59,67210
2020,00,Bogotá,Mujeres,32,Adultez,29 a 59,65397
2020,00,Bogotá,Mujeres,33,Adultez,29 a 59,63814
2020,00,Bogotá,Mujeres,34,Adultez,29 a 59,62683
