source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
incidente_reportado_anual,05,Usme,2020,habitantes_calle,182,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,rinas,25577,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,narcoticos,3288,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,alteracion_orden_publico,14511,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,maltrato_mujer,4206,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,maltrato,5434,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,disparos,1132,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,porte_ilegal_armas,263,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,hurto,4710,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2021,habitantes_calle,206,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,rinas,24260,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,narcoticos,2308,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,alteracion_orden_publico,10372,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,maltrato_mujer,4528,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,maltrato,5574,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,disparos,1352,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,porte_ilegal_armas,318,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,hurto,4325,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2022,habitantes_calle,183,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,rinas,24863,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,narcoticos,2464,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,alteracion_orden_publico,9881,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,maltrato_mujer,6567,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,maltrato,7715,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,disparos,1024,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,porte_ilegal_armas,264,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,hurto,4578,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2023,habitantes_calle,219,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,rinas,24432,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,narcoticos,2542,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,alteracion_orden_publico,11293,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,maltrato_mujer,7363,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,maltrato,8558,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,disparos,984,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,porte_ilegal_armas,259,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,hurto,4289,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2024,habitantes_calle,256,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,rinas,24014,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,narcoticos,2875,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,alteracion_orden_publico,16614,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,maltrato_mujer,7764,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,maltrato,8897,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,disparos,969,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,porte_ilegal_armas,255,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,hurto,4122,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2025,habitantes_calle,280,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,rinas,12542,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,narcoticos,2171,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,alteracion_orden_publico,7961,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,maltrato_mujer,3523,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,maltrato,4053,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,disparos,311,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,porte_ilegal_armas,526,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,hurto,3734,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2018,habitantes_calle,346,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,rinas,11028,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,narcoticos,1838,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,alteracion_orden_publico,6811,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,maltrato_mujer,2764,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,maltrato,3232,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,disparos,297,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,porte_ilegal_armas,411,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,hurto,3186,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2019,habitantes_calle,285,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,rinas,9339,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,narcoticos,1572,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,alteracion_orden_publico,8942,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,maltrato_mujer,1746,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,maltrato,2184,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,disparos,219,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,porte_ilegal_armas,95,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,hurto,2662,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2020,habitantes_calle,297,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,rinas,9633,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,narcoticos,1577,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,alteracion_orden_publico,7603,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,maltrato_mujer,1259,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,maltrato,1626,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,disparos,383,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,porte_ilegal_armas,117,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,06,Tunjuelito,2021,hurto,3278,Ene-Dic (2024vs2025),1,12,full_year
