source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
delito_alto_impacto_anual,99,Sin Localización,2024,delitos_sexuales,241,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,violencia_intrafamiliar,562,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,homicidios,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,lesiones_personales,7151,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_personas,21906,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_residencias,999,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_automotores,44,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_bicicletas,19,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_comercio,286,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_celulares,55,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,hurto_motocicletas,63,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,delitos_sexuales,3479,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2025,violencia_intrafamiliar,20982,Ene-Dic (2024vs2025),1,12,full_year
