source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_personas,4769,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_residencias,348,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_automotores,343,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_bicicletas,185,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_comercio,374,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_celulares,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,hurto_motocicletas,641,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,delitos_sexuales,980,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,violencia_intrafamiliar,4773,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,homicidios,237,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,lesiones_personales,1411,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_personas,4243,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_residencias,269,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_automotores,259,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_bicicletas,112,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_comercio,233,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_celulares,1037,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,hurto_motocicletas,537,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,delitos_sexuales,641,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2025,violencia_intrafamiliar,3296,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,homicidios,55,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,lesiones_personales,1057,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_personas,4412,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_residencias,157,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_automotores,84,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_bicicletas,206,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_comercio,685,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_celulares,2665,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,hurto_motocicletas,62,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,delitos_sexuales,103,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2018,violencia_intrafamiliar,462,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,homicidios,66,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,lesiones_personales,597,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_personas,5493,Ene-Dic (2024vs2025),1,12,full_year
